>> Method, Nduas, Uduas, Rduas, UduaPerc, RduaPerc, Time_s, Time_ms
@@ org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter.unboundedToBounded,15,2,4,13.333333333333334,26.666666666666668,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter.boundedToUnbounded,15,2,4,13.333333333333334,26.666666666666668,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapter.<init>,38,7,14,18.421052631578945,36.84210526315789,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapter.value,86,14,33,16.27906976744186,38.372093023255815,0,6
@@ org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer.doOptimize,153,39,64,25.49019607843137,41.830065359477125,0,44
@@ org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer.parseOptimizationData,16,4,9,25.0,56.25,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer.findUpperBound,18,4,8,22.22222222222222,44.44444444444444,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer.checkParameters,5,3,5,60.0,100.0,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer$LineSearchFunction.value,30,4,7,13.333333333333334,23.333333333333332,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$DoubleIndex.equals,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$PopulationSize.<init>,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.doOptimize,348,99,167,28.448275862068968,47.98850574712644,0,232
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.parseOptimizationData,20,5,8,25.0,40.0,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.checkParameters,39,7,14,17.94871794871795,35.8974358974359,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.initializeCMA,61,7,11,11.475409836065573,18.0327868852459,0,3
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.updateEvolutionPaths,25,4,5,16.0,20.0,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.updateCovarianceDiagonalOnly,24,5,7,20.833333333333336,29.166666666666668,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.updateCovariance,61,6,10,9.836065573770492,16.39344262295082,0,2
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.updateBD,73,11,21,15.068493150684931,28.767123287671232,0,4
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.push,9,2,4,22.22222222222222,44.44444444444444,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.sortedIndices,23,4,7,17.391304347826086,30.434782608695656,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.log,21,5,9,23.809523809523807,42.857142857142854,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.sqrt,21,5,9,23.809523809523807,42.857142857142854,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.square,21,5,9,23.809523809523807,42.857142857142854,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.times,22,5,9,22.727272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.divide,22,5,9,22.727272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.selectColumns,22,5,9,22.727272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.triu,31,10,19,32.25806451612903,61.29032258064516,0,2
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.sumRows,25,5,9,20.0,36.0,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.diag,26,4,8,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.copyColumn,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.ones,10,2,4,20.0,40.0,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.eye,18,5,10,27.77777777777778,55.55555555555556,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.repmat,27,5,9,18.51851851851852,33.33333333333333,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.sequence,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.max,30,8,15,26.666666666666668,50.0,0,2
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.min,30,8,15,26.666666666666668,50.0,0,2
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.max,23,5,13,21.73913043478261,56.52173913043478,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.min,23,5,13,21.73913043478261,56.52173913043478,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.inverse,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.reverse,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.randn,12,2,4,16.666666666666664,33.33333333333333,0,4
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.randn1,22,5,9,22.727272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$Sigma.<init>,19,5,10,26.31578947368421,52.63157894736842,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.NelderMeadSimplex.iterate,182,27,43,14.835164835164836,23.626373626373624,0,22
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$FitnessFunction.value,16,4,4,25.0,25.0,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$FitnessFunction.isFeasible,24,7,15,29.166666666666668,62.5,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$FitnessFunction.repair,37,7,16,18.91891891891892,43.24324324324324,0,2
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$FitnessFunction.penalty,20,4,6,20.0,30.0,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.doOptimize,14,4,5,28.57142857142857,35.714285714285715,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.bobyqa,90,11,28,12.222222222222221,31.11111111111111,0,7
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.bobyqb,2197,877,1207,39.91807009558489,54.93855257168867,23,23564
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.altmov,710,189,337,26.619718309859152,47.46478873239436,0,642
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.prelim,388,72,144,18.556701030927837,37.11340206185567,0,205
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.trsbox,1194,597,835,50.0,69.93299832495813,3,3499
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.update,146,24,47,16.43835616438356,32.19178082191781,0,19
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer.setup,49,8,16,16.3265306122449,32.6530612244898,0,2
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer$2.compare,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer.doOptimize,51,15,24,29.411764705882355,47.05882352941176,0,5
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer.parseOptimizationData,15,4,8,26.666666666666668,53.333333333333336,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer.checkParameters,9,4,7,44.44444444444444,77.77777777777779,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer.<init>,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer.doOptimize,149,44,80,29.53020134228188,53.691275167785236,0,34
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer.newPointAndDirection,15,2,4,13.333333333333334,26.666666666666668,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer.checkParameters,5,3,5,60.0,100.0,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.MultiDirectionalSimplex.iterate,24,3,4,12.5,16.666666666666664,0,0
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.MultiDirectionalSimplex.evaluateNewSimplex,29,4,7,13.793103448275861,24.137931034482758,0,1
@@ org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer$LineSearch$1.value,19,2,4,10.526315789473683,21.052631578947366,0,0
@@ org.apache.commons.math3.optim.nonlinear.vector.Weight.<init>,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizer$1.compare,9,4,6,44.44444444444444,66.66666666666666,0,0
@@ org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer.doOptimize,100,20,32,20.0,32.0,0,25
@@ org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer.checkParameters,5,3,5,60.0,100.0,0,0
@@ org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.doOptimize,456,121,215,26.535087719298247,47.14912280701755,0,494
@@ org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.determineLMParameter,384,70,116,18.229166666666664,30.208333333333332,0,142
@@ org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.determineLMDirection,227,45,80,19.823788546255507,35.24229074889868,0,45
@@ org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.qrDecomposition,169,46,77,27.218934911242602,45.562130177514796,0,44
@@ org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.qTy,46,6,10,13.043478260869565,21.73913043478261,0,3
@@ org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer.checkParameters,5,3,5,60.0,100.0,0,0
@@ org.apache.commons.math3.special.Gamma.logGamma,32,7,14,21.875,43.75,0,1
@@ org.apache.commons.math3.special.Gamma.regularizedGammaP,67,19,39,28.35820895522388,58.2089552238806,0,4
@@ org.apache.commons.math3.special.Gamma.regularizedGammaQ,26,7,13,26.923076923076923,50.0,0,1
@@ org.apache.commons.math3.special.Gamma.digamma,9,5,6,55.55555555555556,66.66666666666666,0,0
@@ org.apache.commons.math3.special.Gamma.trigamma,9,5,6,55.55555555555556,66.66666666666666,0,0
@@ org.apache.commons.math3.special.Gamma.lanczos,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.special.Gamma.invGamma1pm1,31,8,12,25.806451612903224,38.70967741935484,0,1
@@ org.apache.commons.math3.special.Gamma.logGamma1p,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ org.apache.commons.math3.special.Gamma.gamma,46,9,17,19.565217391304348,36.95652173913043,0,2
@@ org.apache.commons.math3.special.Beta.regularizedBeta,33,9,17,27.27272727272727,51.515151515151516,0,1
@@ org.apache.commons.math3.special.Beta.logGammaSum,19,7,14,36.84210526315789,73.68421052631578,0,0
@@ org.apache.commons.math3.special.Beta.logGammaMinusLogGammaSum,26,6,8,23.076923076923077,30.76923076923077,0,0
@@ org.apache.commons.math3.special.Beta.deltaMinusDeltaSum,43,7,13,16.27906976744186,30.23255813953488,0,2
@@ org.apache.commons.math3.special.Beta.sumDeltaMinusDeltaSum,23,4,7,17.391304347826086,30.434782608695656,0,1
@@ org.apache.commons.math3.special.Beta.logBeta,117,21,44,17.94871794871795,37.60683760683761,0,7
@@ org.apache.commons.math3.special.Beta$1.getB,14,2,2,14.285714285714285,14.285714285714285,0,1
@@ org.apache.commons.math3.special.Erf.erf,8,4,6,50.0,75.0,0,0
@@ org.apache.commons.math3.special.Erf.erfc,8,4,6,50.0,75.0,0,0
@@ org.apache.commons.math3.special.Erf.erf,16,6,10,37.5,62.5,0,0
@@ org.apache.commons.math3.special.Erf.erfInv,14,4,7,28.57142857142857,50.0,0,0
@@ org.apache.commons.math3.ode.MultistepIntegrator$NordsieckInitializer.handleStep,84,8,14,9.523809523809524,16.666666666666664,0,4
@@ org.apache.commons.math3.ode.ParameterJacobianWrapper.<init>,19,4,6,21.052631578947366,31.57894736842105,0,1
@@ org.apache.commons.math3.ode.ParameterJacobianWrapper.computeParameterJacobian,32,3,5,9.375,15.625,0,1
@@ org.apache.commons.math3.ode.JacobianMatrices$JacobiansSecondaryEquations.computeDerivatives,161,31,47,19.25465838509317,29.19254658385093,0,34
@@ org.apache.commons.math3.ode.JacobianMatrices.<init>,35,5,9,14.285714285714285,25.71428571428571,0,2
@@ org.apache.commons.math3.ode.JacobianMatrices.registerVariationalEquations,13,4,5,30.76923076923077,38.46153846153847,0,0
@@ org.apache.commons.math3.ode.JacobianMatrices.setParameterStep,19,4,8,21.052631578947366,42.10526315789473,0,0
@@ org.apache.commons.math3.ode.JacobianMatrices.setInitialMainStateJacobian,22,4,6,18.181818181818183,27.27272727272727,0,0
@@ org.apache.commons.math3.ode.JacobianMatrices.setInitialParameterJacobian,34,7,12,20.588235294117645,35.294117647058826,0,2
@@ org.apache.commons.math3.ode.JacobianMatrices.getCurrentMainSetJacobian,16,2,4,12.5,25.0,0,0
@@ org.apache.commons.math3.ode.JacobianMatrices.getCurrentParameterJacobian,25,5,10,20.0,40.0,0,1
@@ org.apache.commons.math3.ode.JacobianMatrices.checkDimension,9,4,5,44.44444444444444,55.55555555555556,0,0
@@ org.apache.commons.math3.ode.ContinuousOutputModel.append,46,7,12,15.217391304347828,26.08695652173913,0,3
@@ org.apache.commons.math3.ode.ContinuousOutputModel.handleStep,14,4,5,28.57142857142857,35.714285714285715,0,0
@@ org.apache.commons.math3.ode.ContinuousOutputModel.setInterpolatedTime,143,34,73,23.776223776223777,51.048951048951054,0,19
@@ org.apache.commons.math3.ode.ContinuousOutputModel.locatePoint,20,6,10,30.0,50.0,0,0
@@ org.apache.commons.math3.ode.ExpandableStatefulODE.getTotalDimension,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.ode.ExpandableStatefulODE.computeDerivatives,13,1,2,7.6923076923076925,15.384615384615385,0,1
@@ org.apache.commons.math3.ode.ExpandableStatefulODE.addSecondaryEquations,14,2,3,14.285714285714285,21.428571428571427,0,0
@@ org.apache.commons.math3.ode.ExpandableStatefulODE.getSecondaryMappers,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.ode.ExpandableStatefulODE.setPrimaryState,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.math3.ode.ExpandableStatefulODE.setSecondaryState,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.ode.ExpandableStatefulODE.setCompleteState,15,2,3,13.333333333333334,20.0,0,0
@@ org.apache.commons.math3.ode.ExpandableStatefulODE.getCompleteState,5,1,2,20.0,40.0,0,0
@@ org.apache.commons.math3.ode.JacobianMatrices$MainStateJacobianWrapper.<init>,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.ode.JacobianMatrices$MainStateJacobianWrapper.computeMainStateJacobian,33,5,9,15.151515151515152,27.27272727272727,0,1
@@ org.apache.commons.math3.ode.ParameterizedWrapper.getParameter,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.ode.EquationsMapper.extractEquationData,14,2,2,14.285714285714285,14.285714285714285,0,0
@@ org.apache.commons.math3.ode.EquationsMapper.insertEquationData,14,2,2,14.285714285714285,14.285714285714285,0,0
@@ org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator.<init>,21,6,6,28.57142857142857,28.57142857142857,0,4
@@ org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator.rescale,42,6,10,14.285714285714285,23.809523809523807,0,2
@@ org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator.computeInterpolatedStateAndDerivatives,42,6,10,14.285714285714285,23.809523809523807,0,3
@@ org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator.writeExternal,31,7,10,22.58064516129032,32.25806451612903,0,1
@@ org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator.readExternal,37,10,15,27.027027027027028,40.54054054054054,0,2
@@ org.apache.commons.math3.ode.sampling.StepNormalizer.handleStep,84,26,42,30.952380952380953,50.0,0,7
@@ org.apache.commons.math3.ode.sampling.StepNormalizer.isNextInStep,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.ode.sampling.StepNormalizer.doNormalizedStep,16,3,5,18.75,31.25,0,0
@@ org.apache.commons.math3.ode.nonstiff.MidpointStepInterpolator.computeInterpolatedStateAndDerivatives,50,6,11,12.0,22.0,0,1
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince54StepInterpolator.<init>,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince54StepInterpolator.computeInterpolatedStateAndDerivatives,94,15,25,15.957446808510639,26.595744680851062,0,6
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator.<init>,42,5,8,11.904761904761903,19.047619047619047,0,1
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator.reinitialize,28,4,7,14.285714285714285,25.0,0,1
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator.computeInterpolatedStateAndDerivatives,120,20,35,16.666666666666664,29.166666666666668,0,12
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator.doFinalize,71,7,11,9.859154929577464,15.492957746478872,0,9
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator.writeExternal,20,4,6,20.0,30.0,0,1
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator.readExternal,28,8,10,28.57142857142857,35.714285714285715,0,2
@@ org.apache.commons.math3.ode.nonstiff.DormandPrince853Integrator.estimateError,42,6,8,14.285714285714285,19.047619047619047,0,3
@@ org.apache.commons.math3.ode.nonstiff.GillStepInterpolator.computeInterpolatedStateAndDerivatives,64,6,11,9.375,17.1875,0,2
@@ org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaStepInterpolator.computeInterpolatedStateAndDerivatives,53,6,11,11.320754716981133,20.754716981132077,0,2
